t_aux, position_x,position_y,position_z, velocity_x, velocity_y, velocity_z, latitudes, longitudes, altitudes, Bx_IGRF, By_IGRF, Bz_IGRF, vsun_x, vsun_y, vsun_z, Bx_IGRF_n, By_IGRF_n, Bz_IGRF_n, vsun_x_n, vsun_y_n, vsun_z_n
8510400,776.8757162790442,-2349.527081176945,-6317.686121185718,-4.647921654151811, 5.490397249846335, -2.6087055731109183, -68.69174854180568, 151.32312872265516, 425459.2487587937, -0.03037819344215598, 0.060456870681044654, -0.9977084404527439, 0.7513165575669832, -0.6055010299407787, -0.26247272823353374, -1614.5649085733105, 3213.210886606353, -53027.01887160277, 0.7513165575669831, -0.6055010299407786, -0.2624727282335337
8553600,4236.453609481571,-5206.839093975976,955.1371350780582,-0.08482312740871364, -1.46662244340007, -7.524639582754079, 8.232251515603572, -8.673556321760163, 402489.7134191459, 0.9870505984432059, -0.08512791501585465, -0.13595717780964192, 0.7571213001562063, -0.599383400305244, -0.2598208542213262, 25422.43739307705, -2192.5513173358077, -3501.7078622478966, 0.7571213001562063, -0.599383400305244, -0.2598208542213262
8596800,947.9904885405789,199.22847451602973,6693.26414521551,4.729309649268625, -6.026010924261185, -0.4825716988356862, 81.94655377737432, -126.23667897762957, 405824.21026162535, 0.035552412013590516, 0.003342282984663679, 0.9993622241932433, 0.7628658977118208, -0.5932199813547582, -0.25714913149726654, 1712.7946916142314, 161.0198641885725, 48145.88422140391, 0.7628658977118207, -0.5932199813547581, -0.2571491314972665
8640000,-3931.1967218616132,5205.551017250162,1799.666133152729,2.040469915953083, -1.0091305830486643, 7.335832449250667, 15.437273564280567, 168.31250128412273, 390261.89621785795, 0.9382844838385634, 0.10421073048885957, 0.329791375021814, 0.7685499202488943, -0.587011291141769, -0.2544577846274142, 26612.193808653312, 2955.687965088447, 9353.74307011648, 0.7685499202488943, -0.587011291141769, -0.2544577846274142
8683200,-2606.706953289201,1943.3988835766934,-5947.627807405299,-3.966214252631772, 5.509815251136981, 3.547845068873178, -61.593022487571226, 3.8742798541821437, 416725.58630881825, 0.4485288464723244, -0.19802683738057877, -0.8715544994773716, 0.7741729434650563, -0.5807578511167253, -0.2517470396507862, 12293.17036623852, -5427.471762748874, -23887.355361430848, 0.7741729434650562, -0.5807578511167252, -0.25174703965078615
8726400,2896.0491501078473,-4311.18878847865,-4364.980058777111,-3.7719570832324, 3.3173524820059486, -5.7791636630574885, -40.150509961279155, -15.777213140696526, 414995.87056209944, 0.4428861617775038, -0.15854161245965298, -0.8824490947497675, 0.7797345487718564, -0.5744601860698202, -0.2490171240541043, 9279.55597526528, -3321.8372895725324, -18489.482121517452, 0.7797345487718564, -0.5744601860698202, -0.2490171240541043
8769600,3925.8555815858685,-3774.618151967299,4026.3646251372616,2.407572093735755, -4.009811802769232, -6.079669732503215, 36.74421766707322, 175.79981111221846, 402341.93909055355, 0.6420503330088676, 0.04228099734822854, 0.7654957133429561, 0.7852343233255024, -0.5681188240722962, -0.24626826674635133, 22051.834770487778, 1452.1814249128195, 26291.684810826817, 0.7852343233255022, -0.5681188240722961, -0.2462682667463513
8812800,-1228.4275211792808,2606.913764293387,6115.994827698744,4.912706864150371, -5.008723603110645, 3.1211095897705556, 64.85443217239634, 154.7406385444932, 400309.7860273654, 0.2460999628057583, -0.03969547841059374, 0.9684312455206918, 0.7906718600567987, -0.561734296417495, -0.24350069803321758, 11775.22168451616, -1899.3219374299297, 46336.831880055135, 0.7906718600567986, -0.5617342964174948, -0.24350069803321756
8856000,-4539.436996551002,4841.583132443866,-1334.2450438003252,-0.28813848639823336, 1.7731394819105466, 7.464280220864736, -11.527774043794146, -8.105853468851258, 392320.9307390003, 0.6532913512807327, -0.14339956596703396, -0.7434022967561108, 0.7960467577000646, -0.5553071375619333, -0.2407146495915583, 15716.033925904985, -3449.7203112819207, -17883.805890756626, 0.7960467577000646, -0.5553071375619333, -0.2407146495915583
8899200,-779.5464818153555,-433.4284052456059,-6720.14380222683,-5.1158515127063575, 5.691137628946304, 0.23363159548053172, -82.60349493588528, -112.17628825688534, 421967.538913428, 0.1272855521379506, 0.27220766169009447, -0.9537826676628948, 0.8013586208215873, -0.5488378850657568, -0.23791035444358155, 5639.489604876954, 12060.381187689029, -42258.11452479048, 0.8013586208215873, -0.5488378850657568, -0.23791035444358155
8942400,4269.291072218289,-4964.570636294023,-1765.4119697243605,-2.056206258462998, 0.8325616910416074, -7.335041763519216, -15.09426405113099, 168.49487916049927, 404931.0364952344, 0.7722859381903353, 0.15029922298256637, -0.6172394780345068, 0.806607059846657, -0.5423270795337213, -0.23508804693126473, 27058.356404691316, 5265.989890143706, -21626.038955000527, 0.8066070598466569, -0.5423270795337212, -0.2350880469312647
8985600,2780.1856614073113,-1848.8528895169504,5885.500675782268,4.268296420555671, -5.231685411396948, -3.64377643895427, 60.69883124237266, 3.5218908994107916, 404689.5472596577, 0.2951033178685834, 0.004745987780886551, 0.9554535610813, 0.8117916910865441, -0.5357752645550719, -0.23224796269029307, 12781.458228412152, 205.55731129044634, 41382.421141014114, 0.8117916910865441, -0.5357752645550719, -0.23224796269029307
9028800,-3043.099151690095,4024.4967932607465,4501.079423921655,4.092762788824721, -3.226262676196264, 5.6433656079548555, 41.83707258863897, -16.021607113595586, 392750.7134752079, 0.5533173547960683, -0.04211749552266778, 0.8319050555516416, 0.8169121367638958, -0.5291829866441864, -0.2293903386243301, 20811.520116865868, -1584.134489446954, 31289.835116985258, 0.8169121367638958, -0.5291829866441864, -0.2293903386243301
9072000,-4256.030465839972,3672.69717640186,-3773.8288001757523,-2.4204095742456206, 3.651938779801901, 6.298244109648444, -34.14165462251148, 175.4427529628229, 399402.82895537425, 0.47243384772741226, 0.15612192773498776, -0.8674285003398169, 0.8219680250379897, -0.5225507951802109, -0.2265154128788504, 20320.362221706873, 6715.128769005047, -37309.90362593005, 0.8219680250379897, -0.5225507951802109, -0.2265154128788504
9115200,1060.1746398844568,-2229.2126904272404,-6313.638410248172,-5.301601567689616, 4.8720402987007505, -2.603834548312433, -68.71229364914028, 151.5476375952208, 419449.91160976514, -0.030366515255081147, 0.06131286369116179, -0.9976565578881602, 0.8269589900285416, -0.515879242347345, -0.22362342481525452, -1618.264565027278, 3267.4290697597394, -53166.20106508104, 0.8269589900285416, -0.515879242347345, -0.22362342481525452
9158400,4850.981197554143,-4685.027471287804,675.5839270825704,-0.13306953460616922, -1.2429689784921367, -7.564814087422697, 5.851960038069573, -8.703266475704934, 399834.9961111996, 0.9674216563594943, -0.09382695089087871, -0.23514217421205624, 0.8318846718391458, -0.5091688830744119, -0.2207146149846739, 24608.45866053453, -2386.691084558676, -5981.3489137929055, 0.8318846718391457, -0.5091688830744118, -0.22071461498467387
9201600,1317.2351153569598,-85.82026950104631,6632.400682389078,5.337808361457617, -5.3984400471423815, -1.1203067218785228, 78.94539302681652, -148.96613138555472, 404941.0376956908, 0.07468073472235019, 0.01628139662240433, 0.9970745729309088, 0.8367447165797016, -0.502420274974548, -0.21778922510182713, 3609.9537880625417, 787.0180928255808, 48197.07712992761, 0.8367447165797016, -0.502420274974548, -0.21778922510182713
9244800,-4271.78235434853,4550.519490747424,2602.983303523178,2.7861439884935266, -1.4105624127464123, 7.019589470267694, 22.677200122404688, 167.55521789718242, 387480.6726721947, 0.8544423483458704, 0.06867064587249772, 0.51498797631464, 0.8415387763879975, -0.4956339782848174, -0.2148474980188442, 25511.944811964157, 2050.368560374695, 15376.51411590138, 0.8415387763879975, -0.4956339782848174, -0.2148474980188442
9288000,-3469.746002790055,2312.962282641056,-5334.423653901162,-4.028185754903575, 4.602551677508801, 4.624651379989091, -52.270089088051634, 0.045559540849755185, 406093.815071235, 0.45209905540983064, -0.17735229461534865, -0.8741582280641242, 0.846266509450635, -0.48881055580549304, -0.21188967769894618, 10529.747052060564, -4130.676184910996, -20359.84131099016, 0.846266509450635, -0.48881055580549304, -0.21188967769894618
9331200,2573.38368973029,-3310.7414335346434,-5325.537850804897,-4.8674197727887405, 3.6769753776425897, -4.632031485014218, -51.87866599397476, -18.669073352170383, 413307.23527649604, 0.48224377792849993, -0.12429871192203916, -0.8671740130237815, 0.8509275800228341, -0.4819505728396779, -0.20891600919027167, 11029.141372210244, -2842.769837405892, -19832.67638004489, 0.8509275800228341, -0.4819505728396779, -0.20891600919027167
9374400,4861.897571133579,-3958.022754440523,2564.895679551354,1.569387191582993, -2.6458880132203486, -7.02576745883986, 22.480633520239717, 173.66119274680557, 398643.9740708122, 0.8414618066760269, 0.09120087134470398, 0.5325640139659111, 0.8555216584477042, -0.47505459713244075, -0.2059267385994938, 24694.427293865927, 2676.4771362060396, 15629.186277820007, 0.8555216584477041, -0.4750545971324407, -0.20592673859949379
9417600,-70.29410447982258,1213.339243895453,6650.091965725598,5.77035494140241, -4.967208881847522, 0.9726738942501103, 79.70026031798314, 126.39978285710166, 402799.59714657813, 0.05200533489478849, -0.00972055089305761, 0.9985994973125193, 0.8600484211745817, -0.468123198810047, -0.20292211306547767, 2570.4439868297422, -480.4532389279221, 49357.322249940844, 0.8600484211745817, -0.468123198810047, -0.20292211306547767
9460800,-4965.82551148001,4498.154767400676,919.7863157976306,1.4395049310753434, 0.03563886097459597, 7.546722214303889, 7.767134988704545, -10.298884478312026, 385299.1135045436, 0.9831579291601266, -0.09606128998836277, -0.15547576947982394, 0.8645075507765441, -0.4611569503191432, -0.19990238073291808, 25352.043014770476, -2477.0689261691027, -4009.150797343632, 0.864507550776544, -0.46115695031914317, -0.19990238073291805
9504000,-2556.4381490235637,1144.2749218433569,-6163.6506632931405,-5.083693142433233, 4.8775242728757435, 3.021212662436974, -65.81903772104809, -172.8719860020818, 409815.16618658946, 0.08971954853291564, 0.17554187654476103, -0.9803751589010167, 0.8688987359670746, -0.45415642636595077, -0.1968677907259812, 4528.881668848223, 8861.038645408691, -49487.57721526054, 0.8688987359670746, -0.45415642636595077, -0.1968677907259812
9547200,3658.8801293930405,-3802.9029769788685,-4251.5503601999835,-4.197615695135763, 2.5448549829920037, -5.884043001810572, -38.941457882407164, 164.8470114713282, 407080.2160846145, 0.37735224093356085, 0.12971999881705482, -0.9169394790111959, 0.8732216716160939, -0.44712220385514057, -0.19381859312180777, 17671.582915031133, 6074.848553070956, -42940.70704688022, 0.8732216716160939, -0.44712220385514057, -0.19381859312180777
9590400,4600.713175681512,-3165.819139905988,3827.0824125002155,2.8622837268790833, -3.4153710080379183, -6.2438722747565425, 34.700441665556866, -4.20460687678202, 398950.47582796804, 0.6787250443170199, -0.007293819953763607, 0.7343562585062794, 0.8774760587648051, -0.44005486182927994, -0.19075503892426462, 23775.513056692907, -255.5000924098438, 25724.256027636868, 0.8774760587648051, -0.44005486182927994, -0.19075503892426462
9633600,-1167.2091551660403,2006.0776522372414,6348.155097482236,5.840663041610906, -4.339659062314896, 2.4478192246347876, 69.9681731422136, -29.600651795767806, 399847.74520798493, 0.18130433962004486, -0.05393776078935397, 0.9819467675979028, 0.8816616046401904, -0.4329549814075283, -0.18767738003737047, 8284.202041369077, -2464.5373021652804, 44867.35085160065, 0.8816616046401903, -0.43295498140752825, -0.18767738003737044
9676800,-5305.614231074338,4182.311237894562,-310.27202703819313,0.339591150609104, 0.9859583091823884, 7.611244663321334, -2.750789951945919, 171.14360693083577, 384865.2393837601, 0.9522501461339222, 0.15775284724557553, -0.261407150579011, 0.8857780226683702, -0.42582314572485813, -0.18458586923894907, 28523.691463117477, 4725.3272268107075, -7830.187204108619, 0.8857780226683702, -0.42582314572485813, -0.18458586923894907
9720000,-1786.195364214896,328.50494534881074,-6520.7024088759235,-5.715703887110594, 4.774885809348319, 1.8127467001883422, -74.66022455971769, 18.386435012649194, 410637.1640806704, 0.32862594122243244, -0.25283341210050797, -0.9099891518481332, 0.8898250324872935, -0.4186599398710652, -0.18148076015419184, 11968.652924522508, -9208.266839487063, -33142.071143370405, 0.8898250324872934, -0.41865993987106515, -0.18148076015419182
9763200,4358.432546940846,-3907.9500595897016,-3410.487410445099,-3.6010491690450115, 1.702818220307076, -6.549454683710115, -30.284170645660293, -13.417827648161868, 402180.90083258756, 0.44448722523181267, -0.17374216224147127, -0.8787745829650412, 0.89380235995854, -0.4114659508299428, -0.1783623072292904, 9484.919620653242, -3707.4866273589914, -18752.18411451419, 0.89380235995854, -0.4114659508299428, -0.1783623072292904
9806400,4328.79462697485,-2531.6332164936744,4544.494302798238,3.7180685766212247, -3.710905892730119, -5.590995554345319, 42.47858962338291, 177.5333831193682, 399147.0824604267, 0.5628261465208567, 0.03185856843330922, 0.8259611131341857, 0.8977097371784273, -0.40424176741830686, -0.17523076570500584, 20817.995307481116, 1178.395019932003, 30550.916448499014, 0.8977097371784272, -0.4042417674183068, -0.17523076570500581
9849600,-1890.9142019697847,2372.5930073796435,6039.23980710403,5.812121493931818, -3.775408368467818, 3.3039558884241496, 63.38973485242726, 156.18917460606153, 397418.57880810194, 0.26733293270403863, -0.03955256430973055, 0.9627921363141592, 0.901546902488237, -0.396987980225207, -0.17208639159031724, 12684.566668020905, -1876.712808269664, 45683.11474757082, 0.901546902488237, -0.396987980225207, -0.17208639159031724
9892800,-5483.479454494131,3824.7713137694914,-1015.5644385717014,-0.36536403360694963, 1.4677020133034924, 7.531670037705414, -8.800736780150409, -7.976524969183771, 384666.51266190223, 0.7065763735642777, -0.136273358002794, -0.6943913883534247, 0.9053136004837696, -0.3897051815509579, -0.16892944163599347, 17257.951072652908, -3328.4426608476, -16960.33585870354, 0.9053136004837696, -0.3897051815509579, -0.16892944163599347
9936000,-1322.06652183415,-110.48440553400084,-6635.830014967226,-6.083797559766335, 4.521984893418615, 1.1427813191552765, -78.89640473882906, -148.7386340794099, 409597.5159517743, 0.005166965592821679, 0.24205166766640465, -0.970249603270455, 0.9090095820239305, -0.3823939653465651, -0.16576017330833503, 245.9815641766515, 11523.25223664482, -46190.26598238057, 0.9090095820239305, -0.3823939653465651, -0.16576017330833503
9979200,4756.374956159179,-3798.3637070946525,-2969.816763613116,-3.283464338526518, 1.2239159533193713, -6.820430880620707, -26.046993398669443, 167.3771649034037, 398734.7507469188, 0.5805610919837, 0.14163864911303645, -0.8018025390032936, 0.9126346042386291, -0.3750549271530399, -0.16257884476286844, 23651.580059637832, 5770.241745945295, -32664.774138515157, 0.9126346042386291, -0.3750549271530399, -0.16257884476286844
10022400,4228.115662934649,-2147.0004590563226,4825.89899391373,4.169084983610523, -3.689888475898798, -5.278834889243731, 45.80189617442607, -1.5318607625623173, 398598.8847838253, 0.4876378556580833, -3.9472507742362055e-05, 0.8730460011769755, 0.9161884305359157, -0.36768866404075173, -0.15938571481805683, 19152.154047079115, -1.5502970906268474, 34289.1990658984, 0.9161884305359156, -0.3676886640407517, -0.1593857148180568
10065600,-2218.73646791465,2415.6623236129185,5908.650732710699,5.873010806807603, -3.3970250651567238, 3.594493550804827, 61.029347396991525, -22.292943530405477, 396185.51453475206, 0.2826066068580746, -0.05097527549217816, 0.9578804868294698, 0.9196708306083219, -0.3602957745488981, -0.1561810429290609, 12367.55090188684, -2230.8017544113027, 41919.17453910414, 0.9196708306083218, -0.36029577454889805, -0.15618104292906088
10108800,-5636.303147333946,3539.3167030114714,-1191.9454364361507,-0.6027777726639394, 1.5583586800975588, 7.4983296509317166, -10.329829111324353, 172.32758467597395, 383862.4495520138, 0.8596583758361054, 0.16117358365754134, -0.4847788699869404, 0.923081580438412, -0.3528768586251025, -0.1529650891615561, 28054.52975697203, 5259.820907765308, -15820.520820694934, 0.923081580438412, -0.3528768586251025, -0.1529650891615561
10152000,-1255.4198751360027,-210.01019948021937,-6644.179914242515,-6.297492716059208, 4.2434179945806, 1.0610430726684377, -79.35331178311792, 33.576800292422526, 407518.38515608746, 0.2155036880707762, -0.2902718571347764, -0.9323628099529826, 0.9264204623036064, -0.34543251756503013, -0.14973811416555732, 8728.722986239705, -11757.11958488008, -37764.25713920418, 0.9264204623036063, -0.3454325175650301, -0.1497381141655573
10195200,4905.920588863434,-3575.588833862985,-2997.625571970505,-3.3628818838395307, 1.095536865271156, -6.805559455786922, -26.3163084817134, -12.564084698649902, 396463.713277391, 0.46382126455648226, -0.1753114266229055, -0.8684098906856528, 0.9296872647800826, -0.3379633539524638, -0.14650037914944256, 10120.242037228434, -3825.1675912533806, -18948.07106281705, 0.9296872647800826, -0.3379633539524638, -0.14650037914944256
10238400,4397.057469849348,-2018.2307037978014,4727.893137644221,4.228061078042732, -3.452928619900318, -5.392031006720312, 44.641806981763416, 178.27742784681098, 397018.05571842217, 0.5333623991421382, 0.02923056378757007, 0.8453816447747154, 0.9328817827462077, -0.330469971598862, -0.14325214585375282, 20292.76791129716, 1112.1313534879505, 32164.122445594836, 0.9328817827462076, -0.33046997159886193, -0.1432521458537528
10281600,-2127.328508382486,2210.306951096127,6021.009754747706,6.112310722436816, -3.2250322813200967, 3.343966114004873, 63.056052970875, 156.5921973202912, 396309.50321527536, 0.2723196874188589, -0.039335160666158435, 0.961402482303568, 0.9360038173849183, -0.3229529754837079, -0.13999367652533465, 12895.38638212411, -1862.6714065400893, 45526.11159166296, 0.9360038173849183, -0.3229529754837079, -0.13999367652533465
10324800,-5811.737591842649,3349.8564807767884,-838.2702433415619,-0.3210640868687513, 1.3291636257836417, 7.560158634470691, -7.283562909895899, -7.964106946343196, 382420.67941722344, 0.7375043338695993, -0.1322147272122045, -0.6622738281343759, 0.9390531761855297, -0.31541297169460003, -0.13672523389137028, 18130.884126879548, -3250.380762339113, -16281.409459883142, 0.9390531761855297, -0.31541297169460003, -0.13672523389137028
10368000,-1637.223034892247,-23.677172781907743,-6561.432643288739,-6.369878690823762, 3.969073736692845, 1.5791988115310893, -76.20618679756308, -157.66177256927722, 404674.51797444635, 0.0046174522663322, 0.21945658172541396, -0.9756113405818757, 0.9420296729447979, -0.30785056736747407, -0.1334470811334653, 225.42022784985699, 10713.69010490914, -47628.54448770789, 0.9420296729447978, -0.307850567367474, -0.13344708113346526
10411200,4785.497259600478,-3268.062351918603,-3495.9636592141474,-3.884937136856228, 1.2636685800512968, -6.492769061461551, -31.152423467378195, 166.73489870963618, 395342.11736569356, 0.49647472711681473, 0.1376751792269342, -0.8570638193035078, 0.9449331277670537, -0.3002663706274578, -0.13015948186201012, 21526.24342516274, 5969.345990384293, -37160.73225392212, 0.9449331277670537, -0.3002663706274578, -0.13015948186201012
10454400,4848.823150562216,-2099.595103684006,4222.657988735962,3.8429632105597107, -3.0352633706577192, -5.908370132610134, 38.92954052066568, -2.9323669962113654, 394157.0375671484, 0.6012979067374412, -0.0024356273547311113, 0.7990212106524834, 0.9477633670638458, -0.29266099052929284, -0.1268627000903542, 22155.29683905286, -89.7426158128097, 29440.568317885452, 0.9477633670638458, -0.29266099052929284, -0.1268627000903542
10497600,-1562.608286126847,1793.29391280757,6324.449973939226,6.503253498307071, -3.2084835346866076, 2.5177024392953475, 69.42190223534575, -28.628740131853363, 397532.91610255255, 0.18777891169602573, -0.05352703395037354, 0.9807517203445181, 0.9505202235527346, -0.28503503699820704, -0.12355700020917533, 8565.658479490157, -2441.6708356536847, 44737.63434758143, 0.9505202235527346, -0.28503503699820704, -0.12355700020917533
10540800,-5946.470738149488,3212.7032080557333,60.4788366290862,0.5296763929899998, 0.831888429399166, 7.619838709964696, 0.3982876697681825, 171.1589425965334, 380978.89557809226, 0.9758127342495098, 0.15497947898764736, -0.15417804243540315, 0.953203536255329, -0.2773891207710814, -0.12024264696097658, 28447.547963884685, 4518.065820600016, -4494.701804165539, 0.953203536255329, -0.2773891207710814, -0.12024264696097658
10584000,-2480.134402433845,390.378492485609,-6276.866738925479,-6.1919048248995985, 3.655256759244159, 2.676265861540543, -68.45523746633894, 10.04376148122731, 400707.55952654174, 0.40480730889665995, -0.22476515249416557, -0.886347374841331, 0.9558131504946633, -0.26972385333764637, -0.11691990541459607, 12944.927686020845, -7187.539803331915, -28343.61539392183, 0.9558131504946632, -0.2697238533376463, -0.11691990541459606
10627200,4281.783540071554,-2848.0102964544617,-4395.056397449142,-4.809796387784227, 1.646546742217569, -5.745810595080107, -40.58769017585557, -15.011024831384892, 395587.13813096966, 0.43986459444902704, -0.15705055784333713, -0.8842252319580625, 0.9583489178918566, -0.2620398468818863, -0.11358904093980705, 9282.980397260617, -3314.422820651661, -18660.84608449002, 0.9583489178918566, -0.2620398468818863, -0.11358904093980705
10670400,5490.979011636502,-2306.335780870542,3204.9303391666017,2.89093298230914, -2.4249786014407038, -6.684165368540957, 28.560832417641276, 175.24843867550484, 389975.47189241194, 0.7549008098723277, 0.07044982594866657, 0.6520441620610573, 0.9608106963620364, -0.2543377142237379, -0.11025031918204524, 23594.97856754806, 2201.9609882620316, 20380.118590053517, 0.9608106963620364, -0.2543377142237379, -0.11025031918204524
10713600,-450.67725881139796,1179.0857468539546,6637.484507295887,6.8775081310897255, -3.2424037174020337, 1.0452103097063303, 79.25234639635372, 129.14621119182397, 398943.5926114539, 0.05735255314436858, -0.012504983582545794, 0.9982756683569036, 0.9631983501095753, -0.24661806876096418, -0.10690400603721231, 2840.8986963298344, -619.4212743738776, 49448.54046295212, 0.9631983501095753, -0.24661806876096418, -0.10690400603721231
10756800,-5849.087859895066,3035.5285541899816,1498.1800442050305,1.9656685046233722, 0.11641181912344027, 7.426619172369246, 12.768268073975042, -10.338323916703722, 380917.4873584757, 0.9953287318825793, -0.07806503867952963, 0.05680286282380556, 0.9655117496226371, -0.2388815244112371, -0.10355036762656991, 26722.74027072735, -2095.9022743286555, 1525.0520770190958, 0.9655117496226371, -0.2388815244112371, -0.10355036762656991
10800000,-3717.764754475555,956.9282125796374,-5562.429994864811,-5.528216548838503, 3.2109887058053217, 4.2474739642635075, -55.68653038595311, -177.90328620481708, 394973.4464258778, 0.2035627308215052, 0.16429103068851328, -0.9651790879706198, 0.9677507716670377, -0.231128695554437, -0.10018967027172763, 10120.78539911229, 8168.264681295748, -47987.02779059788, 0.9677507716670377, -0.231128695554437, -0.10018967027172763
10843200,3208.1868962187054,-2260.150610870682,-5505.728535933287,-5.959401651330501, 2.126342523865232, -4.339426408358137, -54.58224225274306, 161.03582680218136, 397224.6443336856, 0.16597112064001976, 0.11138733241247256, -0.9798196003813812, 0.9699152992793985, -0.22336019697527576, -0.09682218046977129, 8727.08995501292, 5856.9663569421, -51520.85350293931, 0.9699152992793985, -0.22336019697527576, -0.09682218046977129
10886400,6083.608551802158,-2515.0067184342756,1546.8320445566228,1.2265202149458287, -1.5997079174012274, -7.408503055397526, 13.428036892678099, -6.8761032355478235, 385273.5023467739, 0.9948266345445039, -0.05701171338541604, 0.08408110214379423, 0.9720052217596027, -0.21557664380625416, -0.09344816486853592, 27052.720695529075, -1550.3424466468887, 2286.451219824634, 0.9720052217596027, -0.21557664380625416, -0.09344816486853592
10929600,1236.7524224873548,393.38145853228735,6630.239014969336,6.898290590218471, -3.1804895395182116, -1.0942705253366614, 79.12068044685431, -147.0516940035492, 398542.08161635953, 0.0714407601346868, 0.016045861119892695, 0.9973157715248963, 0.9740204346627104, -0.2077786514704014, -0.09006789024178474, 3462.0446304333605, 777.5881335259182, 48330.27679359544, 0.9740204346627104, -0.2077786514704014, -0.09006789024178474
10972800,-5204.653794883694,2699.908143307839,3357.82659933065,3.8760715645484183, -0.7335834450773305, 6.591349539051357, 29.837556043999314, 167.22981983886422, 383819.6935086284, 0.754254415598707, 0.03558835567185492, 0.6556170722993923, 0.9759608397900333, -0.19996683562491824, -0.08668162346477937, 24341.567418964576, 1148.5201027678704, 21158.307908256927, 0.9759608397900333, -0.19996683562491824, -0.08668162346477937
11016000,-5121.477680153579,1560.3678683247128,-4123.1710798333625,-4.0621970468728845, 2.5354709297133935, 6.003198538158146, -37.90414956926569, -2.8577118761245566, 387468.82540402916, 0.4056555218055281, -0.15452138955223046, -0.9008699893988769, 0.9778263451796695, -0.1921418121046687, -0.0832896314897847, 8618.565790381204, -3282.9647084539515, -19139.90283592494, 0.9778263451796695, -0.1921418121046687, -0.0832896314897847
11059200,1384.5330117834542,-1463.6642581521417,-6450.381875174129,-6.941252707233494, 2.537306954685502, -2.06213089556216, -72.66636510969906, -32.65036303837114, 399047.5473667907, 0.4531824701969594, -0.007892656401521385, -0.8913828328395771, 0.9796168650963444, -0.18430419686610833, -0.07989218132176296, 15393.067489006304, -268.0866993892198, -30277.24373027458, 0.9796168650963444, -0.18430419686610833, -0.07989218132176296
11102400,6204.606252220358,-2568.6242739257596,-779.6460802580453,-1.1899429915907374, -0.5786040581073032, -7.56468934049284, -6.540224158222241, 170.6502309665331, 382524.13824801886, 0.9093958654606122, 0.15794906640465153, -0.3847742874790918, 0.9813323200206213, -0.17645460593145398, -0.07648953999417227, 28504.062877703385, 4950.748393816767, -12060.347864537967, 0.9813323200206213, -0.17645460593145398, -0.07648953999417227
11145600,3353.4073813993245,-485.01191534282924,5844.767290544532,6.076097091581097, -2.8607778331801, -3.7178808373011973, 60.18756278716099, 4.373312127700797, 393807.7152519173, 0.300070892964966, 0.006778985166421056, 0.953892816072813, 0.9829726366374836, -0.16859365533310094, -0.07308197454487274, 13027.742333602288, 294.31335761631675, 41413.779586818426, 0.9829726366374835, -0.16859365533310092, -0.07308197454487272
11188800,-3649.102205064198,2101.019837227304,5281.874432363909,5.881676818942947, -1.5651242183459482, 4.681876838958064, 51.49960632493653, -17.69824276243752, 389801.613474722, 0.40544556766297113, -0.0433094571035376, 0.9130926473189058, 0.9845377478242675, -0.16072196105842146, -0.06966975199219769, 16670.378159152537, -1780.719991453257, 37542.89339722391, 0.9845377478242675, -0.16072196105842146, -0.06966975199219769
11232000,-6206.590346210222,2030.4909649008855,-1736.2407874755274,-1.5435974039323952, 1.575796925468519, 7.358573295805538, -15.107021073845047, 173.52731994699602, 380463.1029151386, 0.7853402586328092, 0.16164204933613824, -0.597588927321253, 0.9860275926379858, -0.15284013899482451, -0.06625313931113812, 27222.54867924603, 5603.059958146758, -20714.452729701945, 0.9860275926379858, -0.15284013899482451, -0.06625313931113812
11275200,-1191.0613552182076,-486.4063806738183,-6631.6440497364565,-7.110720742343353, 2.6759385204251926, 1.0806732043363236, -79.21265350388806, 33.62963792014476, 397781.14446756314, 0.21697935549151406, -0.29113977380824185, -0.9317497471946922, 0.9874421163020232, -0.14494880487518416, -0.06283240340968704, 8810.685196974882, -11822.05048739401, -37834.72250757251, 0.9874421163020232, -0.14494880487518416, -0.06283240340968704
11318400,5294.077167089733,-2308.412354377405,-3507.8327282770997,-4.074960806886255, 0.5215138875534363, -6.488037623310179, -31.31191518881378, -12.85626973250601, 384890.7409879644, 0.4363089484275133, -0.17087755206016494, -0.8834225284222739, 0.9887812701922528, -0.1370485742234382, -0.05940781110525755, 9342.642623847532, -3658.985008420588, -18916.643810885074, 0.9887812701922528, -0.1370485742234382, -0.05940781110525755
11361600,5412.033216088464,-1292.7876643586624,3831.152119966832,3.9108709178165273, -2.1621311625597337, -6.24649359306808, 34.84833244186872, 176.71848061861044, 384481.49096903385, 0.6660495833126608, 0.051585594555551076, 0.7441215485412188, 0.9900450118225225, -0.12914006230067093, -0.055979629101310824, 22467.048800327757, 1740.0747621659193, 25100.556419991128, 0.9900450118225224, -0.1291400623006709, -0.05597962910131082
11404800,-975.6560883817031,1210.8217933584417,6571.275511931102,7.221567701424698, -2.1509532185492115, 1.466983913150507, 76.68532167109159, 138.98926382626482, 394856.6037256265, 0.08892369982285324, -0.023044408528196374, 0.9957718266979644, 0.9912333048295724, -0.12122388405137707, -0.052548123964062575, 4416.593260990276, -1144.551785540779, 49457.22173098277, 0.9912333048295723, -0.12122388405137706, -0.05254812396406257
