t_aux, position_x,position_y,position_z, velocity_x, velocity_y, velocity_z, latitudes, longitudes, altitudes, Bx_IGRF, By_IGRF, Bz_IGRF, vsun_x, vsun_y, vsun_z, Bx_IGRF_n, By_IGRF_n, Bz_IGRF_n, vsun_x_n, vsun_y_n, vsun_z_n
6106,-3307.577068768685,-2505.6139198112273,5404.240762149556,-5.704610956119517, -2.3030783062724094, -4.541322083911736, 52.54966858124259, -28.68308360822663, 448815.8538681565, 0.3773003438129472, -0.07107101395283355, 0.9233598223522334, -0.7785444814342358, -0.24960583359074778, -0.24960583359074778, 15396.086217815202, -2900.117840729686, 37678.54354792052, -0.7785444814342357, -0.24960583359074776, -0.24960583359074776
6108,-3318.9780200146033,-2510.213787009,5395.14444947751,-5.696285904497024, -2.2967768249547262, -4.5549282709571575, 52.42407855015167, -28.735179200514878, 448798.84783110704, 0.37888359984781356, -0.07129829417005597, 0.9226937579797547, -0.7785442277971508, -0.24960595873161892, -0.24960595873161892, 15446.962627083536, -2906.808544529347, 37617.9280430229, -0.7785442277971507, -0.2496059587316189, -0.2496059587316189
6110,-3330.3625211961626,-2514.801131724897,5386.020763379639,-5.687932036944677, -2.290463657912632, -4.568511811281817, 52.298467251938845, -28.787027939172013, 448781.8080934399, 0.3804710628416429, -0.07152622040563628, 0.9220226516385782, -0.7785439741599921, -0.24960608387242286, -0.24960608387242286, 15497.826548281128, -2913.4960993394916, 37556.98796633145, -0.7785439741599921, -0.24960608387242286, -0.24960608387242286
6112,-3341.730057034673,-2519.375746313771,5376.870116831283,-5.679549731316967, -2.2841390907510455, -4.582072089925191, 52.17283989859214, -28.838630556775602, 448764.7360067166, 0.38206266161380026, -0.07175480420043848, 0.9213464987043342, -0.7785437205227063, -0.24960620901318611, -0.24960620901318611, 15548.674326877064, -2920.18088653013, 37495.7254133433, -0.7785437205227063, -0.24960620901318611, -0.24960620901318611
6114,-3353.080799550925,-2523.9377001642306,5367.692372608796,-5.6711388617504115, -2.277803028254278, -4.595609312028168, 52.047194119685784, -28.88999038139659, 448747.6318954099, 0.3836584215146433, -0.07198406973669295, 0.9206652536644551, -0.7785434668852754, -0.24960633415391736, -0.24960633415391736, 15599.505401139091, -2926.8636414140483, 37434.13878543417, -0.7785434668852754, -0.24960633415391736, -0.24960633415391736
6116,-3364.414919484562,-2528.487061703947,5358.487391455772,-5.662699300238108, -2.2714553743482884, -4.609123680972308, 51.92152754145583, -28.941110690316282, 448730.49608235946, 0.3852583681386775, -0.07221404124025806, 0.9199788704241384, -0.7785432132476997, -0.2496064592946166, -0.2496064592946166, 15650.319206292064, -2933.54509610434, 37372.22647425814, -0.7785432132476997, -0.2496064592946166, -0.2496064592946166
6118,-3375.731903817298,-2533.023624998758,5349.255590042977,-5.6542314285305055, -2.265096416212817, -4.622614584895383, 51.795845372293805, -28.991992151747663, 448713.32992576656, 0.38686242951217775, -0.0724447301508902, 0.9192873444714118, -0.7785429596099968, -0.24960658443527511, -0.24960658443527511, 15701.112084478575, -2940.225623520069, 37309.990664094585, -0.7785429596099966, -0.2496065844352751, -0.2496065844352751
6120,-3387.0319238201096,-2537.5474588681113,5339.996829911589,-5.645735119466116, -2.258726058108807, -4.63608222789822, 51.67014523463095, -29.042637986946772, 448696.1337508378, 0.3884706309581147, -0.07267616066573393, 0.9185906294720695, -0.7785427059722022, -0.24960670957587522, -0.24960670957587522, 15751.883468234042, -2946.905949883062, 37247.42978579483, -0.7785427059722022, -0.24960670957587522, -0.24960670957587522
6122,-3398.31492265088,-2542.058540540155,5330.711157659466,-5.637210415534457, -2.252344331947429, -4.649526542070254, 51.544427277059754, -29.093050524645086, 448678.90822807763, 0.3900829652647075, -0.0729083527230075, 0.9178886927691782, -0.7785424523342271, -0.24960683471646103, -0.24960683471646103, 15802.631757818384, -2953.5866796156715, 37184.54354102233, -0.7785424523342271, -0.24960683471646103, -0.24960683471646103
6124,-3409.581070027512,-2546.5569376749227,5321.398432401353,-5.628657187014548, -2.2459511409693094, -4.662947729380134, 51.41868911657775, -29.143232903433784, 448661.6536814712, 0.3916994579810715, -0.07314133057531168, 0.9171814871545368, -0.7785421986961426, -0.24960695985699724, -0.24960695985699724, 15853.35638075822, -2960.26853279255, 37121.330360373744, -0.7785421986961426, -0.24960695985699724, -0.24960695985699724
6126,-3420.8298560109897,-2551.042446645813,5312.059075682385,-5.62007582080348, -2.239546774417609, -4.676345182174909, 51.29293595683036, -29.193185711207, 448644.37147743173, 0.3933200360697817, -0.07337510551631794, 0.9164690082684382, -0.7785419450579311, -0.24960708499749265, -0.24960708499749265, 15904.053677023847, -2966.951870414682, 37057.79254592588, -0.7785419450579311, -0.24960708499749265, -0.24960708499749265
6128,-3432.061450843525,-2555.5151355017906,5302.69294742037,-5.611466188030914, -2.233131135871853, -4.68971910313422, 51.167165411404795, -29.242912034010537, 448627.0619421372, 0.3949447247982292, -0.07360970176758311, 0.9157512086586284, -0.7785416914195923, -0.2496072101379473, -0.2496072101379473, 15954.723072207997, -2973.637406423396, 36993.92856722538, -0.7785416914195923, -0.2496072101379473, -0.2496072101379473
6130,-3443.275798020714,-2559.9749817254446,5293.300094758464,-5.602828331765324, -2.2267042574786036, -4.703069424799782, 51.041377621618345, -29.292414086154142, 448609.72574945434, 0.3965735165561044, -0.07384513923503264, 0.9150280549675425, -0.7785414377810906, -0.24960733527837878, -0.24960733527837878, 16005.362961612285, -2980.3257329723483, 36929.738190779346, -0.7785414377810906, -0.24960733527837878, -0.24960733527837878
6132,-3454.4730662204443,-2564.4220522018277,5283.880375197608,-5.594162120585783, -2.2202660418035665, -4.716396347705689, 50.91557019582473, -29.341694875562723, 448592.363224453, 0.398206436825783, -0.07408144220324409, 0.91429949884685, -0.7785411841424975, -0.24960746041875198, -0.24960746041875198, 16055.972765893208, -2987.017557914987, 36865.21988537664, -0.7785411841424975, -0.24960746041875198, -0.24960746041875198
6134,-3465.6527486284826,-2568.8561456301127,5274.434215119583,-5.585467946501874, -2.2138167801277557, -4.729699268462793, 50.78974833326733, -29.390754915549824, 448574.9757411008, 0.39984341149180164, -0.07431862180593701, 0.9135655360944085, -0.7785409305037595, -0.24960758555909313, -0.24960758555909313, 16106.548825225405, -2993.7132295734464, 36800.376070344515, -0.7785409305037594, -0.2496075855590931, -0.2496075855590931
6136,-3476.8150144266133,-2573.277329276207,5264.961472845648,-5.5767456789593535, -2.2073563753676493, -4.742978388291987, 50.66390963941905, -29.43959716468104, 448557.5636265719, 0.4014844657407507, -0.0745567022937979, 0.9128261181144731, -0.7785406768648943, -0.24960771069939353, -0.24960771069939353, 16157.090558981592, -3000.4134494154464, 36735.205253253174, -0.7785406768648941, -0.2496077106993935, -0.2496077106993935
6138,-3487.959807479916,-2577.685580889768,5255.462196037609,-5.567995361581529, -2.200884859887142, -4.7562336402253065, 50.53805424848617, -29.488223729863073, 448540.1275577622, 0.40312959154658434, -0.07479570353951989, 0.9120812108313121, -0.7785404232258839, -0.24960783583966195, -0.24960783583966195, 16207.596358924, -3007.1187969593566, 36669.70726460385, -0.7785404232258839, -0.24960783583966195, -0.24960783583966195
6140,-3499.0872953946,-2582.0809665683455,5245.936240609483,-5.559216861272511, -2.194402135595484, -4.769465223324739, 50.412179760887746, -29.53663749578342, 448522.6678608851, 0.4047788142977827, -0.0750356498640929, 0.9113307647309808, -0.7785401695867643, -0.24960796097988078, -0.24960796097988078, 16258.06563951841, -3013.82996763481, 36603.88061072978, -0.7785401695867643, -0.24960796097988078, -0.24960796097988078
6142,-3510.1969745219494,-2586.4632873530577,5236.38403774534,-5.550410575123284, -2.187908495788298, -4.782672538513742, 50.28629137182915, -29.584838906452624, 448505.18591675966, 0.40643205878249083, -0.07527655222678213, 0.9105747757755398, -0.7785399159475177, -0.2496080861200588, -0.2496080861200588, 16308.49474341983, -3020.547296320051, 36537.727827649964, -0.7785399159475176, -0.24960808612005878, -0.24960808612005878
6144,-3521.28901297904,-2590.832609725135,5226.805444174074,-5.541576370899887, -2.181403842721908, -4.79585578554956, 50.160386679056, -29.63283080025174, 448487.682053499, 0.40808935008155, -0.07551843491207474, 0.9098131941989238, -0.7785396623081258, -0.24960821126020488, -0.24960821126020488, 16358.883084545841, -3027.271471817732, 36471.247460153434, -0.7785396623081258, -0.24960821126020488, -0.24960821126020488
6146,-3532.3635776056767,-2595.18899920627,5217.2003145875915,-5.532714114220959, -2.174888077791569, -4.809015162434638, 50.03446327682368, -29.680615974207793, 448470.15659806656, 0.40975071350166653, -0.07576132227195836, 0.9090459695925612, -0.7785394086686069, -0.2496083364003103, -0.2496083364003103, 16409.230073383944, -3034.0031801294126, 36404.43804197562, -0.7785394086686069, -0.2496083364003103, -0.2496083364003103
6148,-3543.420167115711,-2599.53225858952,5207.569083781943,-5.523824205998382, -2.1683614958109354, -4.822150073313349, 49.90852635796455, -29.72819482345354, 448452.6109360461, 0.4114160729888692, -0.0760052251242561, 0.9082730980493855, -0.7785391550289609, -0.24960846154037486, -0.24960846154037486, 16459.532055722084, -3040.742745529324, 36337.302196500066, -0.7785391550289609, -0.24960846154037486, -0.24960846154037486
6150,-3554.458948855911,-2603.8624537787255,5197.9116072673405,-5.514906512716042, -2.1618239985247194, -4.83526071687885, 49.78257351430794, -29.7755701008175, 448435.04539619025, 0.4130854535308854, -0.07625016778210573, 0.9074945289060334, -0.7785389013891698, -0.24960858668040745, -0.24960858668040745, 16509.788441986013, -3047.490847204041, 36269.83849572462, -0.7785389013891698, -0.24960858668040745, -0.24960858668040745
6152,-3565.479867300139,-2608.179562975937,5188.227933645263,-5.505961078998513, -2.1552756186993567, -4.8483470269767235, 49.656604869194446, -29.822743740286704, 448417.46066023735, 0.4147588463051301, -0.07649617005382106, 0.9067102267972575, -0.7785386477492694, -0.24960871182039052, -0.24960871182039052, 16559.997620400773, -3054.248041593564, 36202.04688077779, -0.7785386477492694, -0.24960871182039052, -0.24960871182039052
6154,-3576.483088179673,-2612.4836509008983,5178.51791605306,-5.496987768819846, -2.1487162570957286, -4.8614092000938225, 49.530618009898866, -29.86971842750083, 448399.8570562487, 0.41643627647067827, -0.07674325633440855, 0.9059201401042081, -0.7785383941092061, -0.24960883696035036, -0.24960883696035036, 16610.158996352, -3061.015001900484, 36133.92592176797, -0.7785383941092061, -0.24960883696035036, -0.24960883696035036
6156,-3587.4681134626417,-2616.7745227236114,5168.781994012547,-5.487986988103663, -2.142146210490533, -4.874446644793226, 49.40461812558159, -29.916494496660253, 448382.23597544525, 0.41811766683987145, -0.07699143724081971, 0.9051242650973265, -0.7785381404690336, -0.24960896210026065, -0.24960896210026065, 16660.268921996943, -3067.7920376283637, 36065.4783576065, -0.7785381404690336, -0.24960896210026065, -0.24960896210026065
6158,-3598.4351093986907,-2621.0522435505486,5159.020021470036,-5.478958601680846, -2.135565379987757, -4.887459558266209, 49.278602801222576, -29.963074591908438, 448364.5977475082, 0.41980304223861825, -0.07724073712612438, 0.9043225498987703, -0.7785378868287518, -0.24960908724012137, -0.24960908724012137, 16710.326803354103, -3074.579814921526, 35996.70279631151, -0.7785378868287517, -0.24960908724012135, -0.24960908724012135
6160,-3609.384020829882,-2625.316791850285,5149.232047546443,-5.469902654732449, -2.128973798572173, -4.90044787484771, 49.1525721543296, -30.009460556413327, 448346.9430565825, 0.4214923933499899, -0.0774911757580015, 0.9035149583862682, -0.778537633188307, -0.24960921237995892, -0.24960921237995892, 16760.331028216606, -3081.3788764898723, 35927.59924121551, -0.778537633188307, -0.24960921237995892, -0.24960921237995892
6162,-3620.3150124015033,-2629.568231549508,5139.4179238052475,-5.4608190095703755, -2.122371366357252, -4.9134117895359495, 49.02652376520343, -30.055654970730917, 448329.27223174006, 0.42318574515637, -0.07774277757820766, 0.9027014377028948, -0.778537379547753, -0.24960933751974693, -0.24960933751974693, 16810.28099759613, -3088.1898825311014, 35858.16629790434, -0.778537379547753, -0.24960933751974693, -0.24960933751974693
6164,-3631.2275893270007,-2633.80637019171,5129.578094502036,-5.451708077137888, -2.1157583820883574, -4.926350715302445, 48.900462820186405, -30.10165811221427, 448311.58666924713, 0.42488301930163674, -0.07799555298557573, 0.9018819843103638, -0.7785371259070719, -0.24960946265949413, -0.24960946265949413, 16860.173071878453, -3095.01312698991, 35788.406820482516, -0.7785371259070718, -0.2496094626594941, -0.2496094626594941
6166,-3642.121916790166,-2638.0312720981974,5119.71241199159,-5.442569720587607, -2.109134746210194, -4.939264847873882, 48.77438689729959, -30.147472522463875, 448293.886699599, 0.4265842404205792, -0.07824952637666541, 0.9010565450883896, -0.7785368722662456, -0.24960958779920936, -0.24960958779920936, 16910.006653412715, -3101.8492627651517, 35718.31945203451, -0.7785368722662456, -0.24960958779920936, -0.24960958779920936
6168,-3652.99815860204,-2642.243000593201,5109.820726674819,-5.4334038010015036, -2.1025003583627226, -4.952154381108697, 48.64829357199616, -30.19310070698967, 448276.1726526401, 0.4282894333365354, -0.0785047222295756, 0.9002250662361756, -0.7785366186252745, -0.24960971293889261, -0.24960971293889261, 16959.781140212206, -3108.6989401407127, 35647.902824400975, -0.7785366186252745, -0.24960971293889261, -0.24960971293889261
6170,-3663.8558224530084,-2646.4413650170954,5099.903486319493,-5.424210733052623, -2.095855518742219, -4.96501873133595, 48.52218802849134, -30.23854290317406, 448258.4459279322, 0.42999851879987083, -0.07876115076880907, 0.8993875443653254, -0.7785363649842117, -0.24960983807851753, -0.24960983807851753, 17009.492900243422, -3115.5624409036036, 35577.15987754227, -0.7785363649842117, -0.24960983807851753, -0.24960983807851753
6172,-3674.695072715254,-2650.626429097501,5089.96054209734,-5.414990378644828, -2.0892001273061767, -4.977858093169483, 48.3960678398727, -30.283801579387568, 448240.70685657684, 0.4317115212756756, -0.0790188364247391, 0.8985439254081696, -0.7785361113429863, -0.2496099632181193, -0.2496099632181193, 17059.14133340231, -3122.440407861717, 35506.089280438515, -0.7785361113429863, -0.2496099632181193, -0.2496099632181193
6174,-3685.5158548482386,-2654.798171759007,5079.991944062816,-5.40574278395651, -2.082534217438255, -4.990672401769233, 48.26993311471804, -30.32887843223233, 448222.95612640365, 0.43342843049132723, -0.07927779888327058, 0.8976941718904319, -0.7785358577016692, -0.24961008835766263, -0.24961008835766263, 17108.724828996437, -3129.3333586928543, 35434.691143950105, -0.7785358577016692, -0.24961008835766263, -0.24961008835766263
6176,-3696.3183315451242,-2658.956655520458,5069.99754107208,-5.396467808434937, -2.0758576881506974, -5.003461849467523, 48.14378142226826, -30.373775871947498, 448205.19406823436, 0.43514927102310225, -0.07953806267244906, 0.8968382287315679, -0.7785356040601715, -0.24961021349719165, -0.24961021349719165, 17158.242781468787, -3136.241930252727, 35362.96413435038, -0.7785356040601715, -0.24961021349719165, -0.24961021349719165
6178,-3707.1020138554254,-2663.101692139908,5059.977785523988,-5.387165871678565, -2.069170841539809, -5.016225857137456, 48.017617943867776, -30.418494085926824, 448187.4220854088, 0.43687396240482324, -0.07979963776939165, 0.8959760927528049, -0.7785353504186003, -0.2496103386366535, -0.2496103386366535, 17207.691570726864, -3143.1663874694163, 35290.91130532666, -0.7785353504186002, -0.24961033863665347, -0.24961033863665347
6180,-3717.867065004982,-2667.233344528673,5049.932527071921,-5.377836833981232, -2.0624735769530838, -5.028964617833221, 47.89144024694956, -30.463035449350755, 448169.6405098902, 0.4386025288295344, -0.08006254864938597, 0.8951077086072392, -0.7785350967768662, -0.24961046377609217, -0.24961046377609217, 17257.07059352939, -3150.1073594523664, 35218.53136020338, -0.778535096776866, -0.24961046377609214, -0.24961046377609214
6182,-3728.613430851158,-2671.351591889341,5039.861816262688,-5.368480742053603, -2.0557659279747265, -5.04167806723996, 47.76524843497553, -30.5074015817427, 448151.8500312112, 0.4403349594305279, -0.08032681494540377, 0.8942330380298205, -0.7785348431350048, -0.24961058891548998, -0.24961058891548998, 17306.37824153283, -3157.0653490257296, 35145.82447015711, -0.7785348431350048, -0.24961058891548998, -0.24961058891548998
6184,-3739.3412729430966,-2675.456495925361,5029.76550043219,-5.359097453731223, -2.049047793005679, -5.054366396133126, 47.63904007147062, -30.551594803150184, 448134.050981187, 0.4420712784906213, -0.08059246123588282, 0.8933520246384459, -0.7785345894929985, -0.2496107140548559, -0.2496107140548559, 17355.613905960523, -3164.040979357013, 35072.78933540112, -0.7785345894929985, -0.2496107140548559, -0.2496107140548559
6186,-3750.0501057111796,-2679.547870820845,5019.644036590049,-5.349687393519569, -2.0423194760289585, -5.067029029956036, 47.51282033534819, -30.595615254366585, 448116.2447662503, 0.4438114042887305, -0.08085949723174683, 0.8924646654802051, -0.7785343358508828, -0.24961083919417235, -0.24961083919417235, 17404.773980512702, -3171.0344977545274, 34999.42912276189, -0.7785343358508828, -0.24961083919417235, -0.24961083919417235
6188,-3760.740091265756,-2683.6257786826777,5009.497272843086,-5.340250420076548, -2.035580875763225, -5.079666160239926, 47.38658678820737, -30.639465222499418, 448098.4317191347, 0.44555536070699886, -0.0811279474544353, 0.891570903903378, -0.7785340822086223, -0.24961096433345673, -0.24961096433345673, 17453.857859401563, -3178.0465193996038, 34925.74256903849, -0.7785340822086222, -0.2496109643334567, -0.2496109643334567
6190,-3771.411390295043,-2687.690280601706,4999.325055390209,-5.330786390032071, -2.0288318901530737, -5.092277976589307, 47.260336989433476, -30.68314696313302, 448080.61217238515, 0.4473031717778352, -0.08139783652019904, 0.8906706825349756, -0.7785338285662344, -0.24961108947270033, -0.24961108947270033, 17502.864931703945, -3185.0776570249195, 34851.728399505, -0.7785338285662344, -0.24961108947270033, -0.24961108947270033
6192,-3782.06351980482,-2691.7411925967726,4989.127844661569,-5.321295731537286, -2.0220728245717003, -5.104863907922423, 47.13407611609381, -30.726660584264867, 448062.78753427323, 0.4490547548162137, -0.0816691739279896, 0.8897639986012413, -0.7785335749237196, -0.24961121461190314, -0.24961121461190314, 17551.791602770085, -3192.128144241846, 34777.389865269346, -0.7785335749237194, -0.2496112146119031, -0.2496112146119031
6194,-3792.696641040739,-2695.77857616075,4978.905487630685,-5.311778302048048, -2.0153035772839143, -5.117424144595252, 47.007801725847756, -30.77000830996215, 448044.95813813066, 0.4508101334356463, -0.08194198423300748, 0.8888507944597294, -0.7785333212810773, -0.2496113397510652, -0.2496113397510652, 17600.637265039437, -3199.1985856028364, 34702.72572801665, -0.7785333212810773, -0.2496113397510652, -0.2496113397510652
6196,-3803.310700507962,-2699.802410964151,4968.658035751141,-5.302234149249186, -2.008524182255353, -5.1299586231552805, 46.8815139145883, -30.813191634988343, 448027.1246759677, 0.4525692956134076, -0.08221628695858496, 0.8879310304447795, -0.7785330676383081, -0.2496114648901865, -0.2496114648901865, 17649.400316114417, -3206.2894568882334, 34627.736263413484, -0.7785330676383081, -0.2496114648901865, -0.2496114648901865
6198,-3813.905857758557,-2703.8127572854514,4958.385333694577,-5.29266312815286, -2.0017345368147157, -5.142467531659812, 46.755210236172765, -30.856212733025338, 448009.2874811991, 0.4543322650074921, -0.08249210677099172, 0.8870046478421888, -0.7785328139953759, -0.24961159002928462, -0.24961159002928462, 17698.080142606745, -3213.401356695213, 34552.42022953589, -0.7785328139953759, -0.24961159002928462, -0.24961159002928462
6200,-3824.4816332171777,-2707.809433584179,4948.08784646634,-5.283065671784974, -1.9949349481985725, -5.15495030364304, 46.62889586596635, -30.899071670811225, 447991.44796405593, 0.45609895760370106, -0.08276945286772518, 0.886071644137648, -0.7785325603523702, -0.24961171516831562, -0.24961171516831562, 17746.673166790544, -3220.5344996948834, 34476.78098956475, -0.7785325603523702, -0.24961171516831562, -0.24961171516831562
6202,-3835.038187004171,-2711.792500544988,4937.76541950244,-5.27344163597426, -1.9881253140491126, -5.167407127926708, 46.502568356171324, -30.94177059233387, 447973.6064585714, 0.4578693966180932, -0.0830483498484693, 0.885131960347173, -0.7785323067092016, -0.2496118403073234, -0.2496118403073234, 17795.178779195146, -3227.689476052342, 34400.81733764643, -0.7785323067092016, -0.2496118403073234, -0.2496118403073234
6204,-3845.5754659998015,-2715.7619381077207,4927.418104770397,-5.263791068958756, -1.9813056685472186, -5.1798379415573255, 46.37622779873304, -30.984310926483595, 447955.7636578181, 0.45964356930040906, -0.08332881716311032, 0.8841855559954467, -0.7785320530659059, -0.2496119654462905, -0.2496119654462905, 17843.595381949086, -3234.8667455046493, 34324.52960836495, -0.7785320530659058, -0.24961196544629047, -0.24961196544629047
6206,-3856.093628585554,-2719.717805725493,4917.045745447967,-5.254113824164171, -1.9744759084278944, -5.1922429310045475, 46.24987174252276, -31.026694769241946, 447937.9198961292, 0.4614214988766995, -0.0836108795252986, 0.8832323710096829, -0.7785317994224651, -0.24961209058522543, -0.24961209058522543, 17891.922359395598, -3242.0668922216173, 34247.91659227157, -0.7785317994224651, -0.24961209058522543, -0.24961209058522543
6208,-3866.5921986782387,-2723.659924326271,4906.648811045081,-5.24441033942588, -1.9676363427444843, -5.204621534505493, 46.12350536098295, -31.068922148999892, 447920.07658491185, 0.4632030999658764, -0.0838945458106834, 0.882272403152916, -0.7785315457789329, -0.24961221572410214, -0.24961221572410214, 17940.156152705986, -3249.2901112166205, 34170.98176362058, -0.7785315457789328, -0.2496122157241021, -0.2496122157241021
6210,-3877.0713352298762,-2727.5883537702457,4896.227145501918,-5.234680468984548, -1.9607868685442245, -5.216973939297122, 45.997126201494694, -31.110995133735088, 447902.2340589218, 0.4649883953259541, -0.08417984066003995, 0.8813055920840651, -0.7785312921352556, -0.24961234086294687, -0.24961234086294687, 17988.296150637252, -3256.5369779707557, 34093.72394876195, -0.7785312921352556, -0.24961234086294687, -0.24961234086294687
6212,-3887.530985521581,-2731.50307427632,4885.7808012748965,-5.224924261608375, -1.9539275202068263, -5.229300082955632, 45.870734352041715, -31.15291509014437, 447884.39301203366, 0.4667773714301789, -0.08446678344103883, 0.8803318965116835, -0.7785310384914333, -0.24961246600175965, -0.24961246600175965, 18036.34076072187, -3263.807935754997, 34016.14354048075, -0.7785310384914333, -0.24961246600175965, -0.24961246600175965
6214,-3897.9713067431867,-2735.404144464353,4875.309620069079,-5.215141569156667, -1.9470581938875475, -5.24160015033841, 45.74432735687802, -31.19468404049367, 447866.55377946247, 0.4685700510137474, -0.08475539891116197, 0.8793512549876665, -0.778530784847484, -0.24961259114053155, -0.24961259114053155, 18084.289365258926, -3271.103554017872, 33938.23936142685, -0.778530784847484, -0.24961259114053155, -0.24961259114053155
6216,-3908.391826333407,-2739.291387742014,4864.814075869675,-5.205332834247345, -1.9401792004374263, -5.2538735844210915, 45.61791038780286, -31.236301977403684, 447848.71777312015, 0.470366347280935, -0.08504569560162822, 0.8783636655766368, -0.7785305312034074, -0.24961271627926274, -0.24961271627926274, 18132.138426050962, -3278.4240073780034, 33860.014996218786, -0.7785305312034074, -0.24961271627926274, -0.24961271627926274
6218,-3918.792702076112,-2743.164863145069,4854.294011121057,-5.195497909533283, -1.9332904363087744, -5.266120570856246, 45.49148098748094, -31.277770896774314, 447830.8853284458, 0.47216628247491055, -0.08533769819063979, 0.8773690665628383, -0.7785302775592037, -0.24961284141795323, -0.24961284141795323, 18179.88733038896, -3285.7698563492986, 33781.46930287952, -0.7785302775592037, -0.24961284141795323, -0.24961284141795323
6220,-3929.1740902814167,-2747.024628673704,4843.7492664099445,-5.185636645686228, -1.9263917972129934, -5.278341293308719, 45.36503669659918, -31.31909276813366, 447813.05678127304, 0.4739698789267751, -0.085631431466131, 0.8763673954542123, -0.778530023914855, -0.2496129665566117, -0.2496129665566117, 18227.5354592966, -3293.1416591567195, 33702.60112769936, -0.778530023914855, -0.2496129665566117, -0.2496129665566117
6222,-3939.5355210460466,-2750.8705096015838,4833.1803190615165,-5.175749488895912, -1.9194835953386524, -5.290535198327912, 45.238582685934546, -31.360267558842615, 447795.23354343657, 0.47577704874634547, -0.08592690368533198, 0.8753586505594546, -0.7785297702703969, -0.2496130916952205, -0.2496130916952205, 18275.0792911541, -3300.539574640138, 33623.414137617256, -0.7785297702703969, -0.2496130916952205, -0.2496130916952205
6224,-3949.8771512536723,-2754.7025643372103,4822.587010422745,-5.165836290647359, -1.9125657267079346, -5.302702470349886, 45.112116494967395, -31.401297213107004, 447777.41595090675, 0.4775878137470416, -0.08622413955067736, 0.8743427691237952, -0.7785295166257941, -0.24961321683379753, -0.24961321683379753, 18322.518212223564, -3307.964151881332, 33543.90721426978, -0.778529516625794, -0.2496132168337975, -0.2496132168337975
6226,-3960.1989288999293,-2758.520773592659,4811.969393791864,-5.155897100624348, -1.9056382260398639, -5.31484304789388, 44.985638205245785, -31.44218299682386, 447759.6046983224, 0.479402158907476, -0.08652315825992207, 0.8733197084227401, -0.7785292629810816, -0.24961334197232488, -0.24961334197232488, 18369.8506412811, -3315.4158042777008, 33464.08085097741, -0.7785292629810816, -0.24961334197232488, -0.24961334197232488
6228,-3970.5010090689284,-2762.325194522201,4801.327308318559,-5.145931767966013, -1.8987009884894708, -5.3269571129724556, 44.85914535342085, -31.48292681219791, 447741.80012238276, 0.48122010595665443, -0.08682398463539653, 0.8722894045642757, -0.7785290093362064, -0.24961346711082907, -0.24961346711082907, 18417.075957637564, -3322.895074793254, 33383.93392554914, -0.7785290093362064, -0.24961346711082907, -0.24961346711082907
6230,-3980.7829254542767,-2766.1156549071766,4790.661235727824,-5.135940743574854, -1.8917543279938036, -5.339044116962699, 44.73264310880143, -31.523528594967107, 447724.00363419176, 0.4830415655036909, -0.08712662654785407, 0.8712518562058473, -0.7785287556912219, -0.24961359224928362, -0.24961359224928362, 18464.190663365654, -3330.402100609996, 33303.47021383418, -0.7785287556912219, -0.24961359224928362, -0.24961359224928362
6232,-3991.044833757719,-2769.8922123265484,4779.9710158845755,-5.125923877361308, -1.8847981399893272, -5.351104242700471, 44.6061290064646, -31.563990223538312, 447706.2155703361, 0.48486655873696966, -0.08743110872707258, 0.8702069991934813, -0.7785285020460924, -0.24961371738770627, -0.24961371738770627, 18511.19414366272, -3337.937415313691, 33222.688628405194, -0.7785285020460924, -0.24961371738770627, -0.24961371738770627
6234,-4001.2866823412637,-2773.6548477587125,4769.256702611495,-5.115881219573397, -1.8778324594173599, -5.363137429194994, 44.47960312514837, -31.604312910282506, 447688.43662562885, 0.4866950696890307, -0.08773745025503081, 0.8691547899903305, -0.7785282484008357, -0.24961384252608815, -0.24961384252608815, 18558.08482447212, -3345.5014145841114, 33141.58971970442, -0.7785282484008357, -0.24961384252608815, -0.24961384252608815
6236,-4011.508625109194,-2777.403617529136,4758.518133573985,-5.105812617773645, -1.8708571808457766, -5.375143856861113, 44.35306299697375, -31.644498493633577, 447670.6671375134, 0.48852711943008653, -0.08804567598279445, 0.8680951632868799, -0.778527994755434, -0.24961396766443805, -0.24961396766443805, 18604.86208385018, -3353.094625842317, 33060.17239626582, -0.778527994755434, -0.24961396766443805, -0.24961396766443805
6238,-4021.7101993728133,-2781.1383519345636,4747.755794875309,-5.095718527557524, -1.8638726199462354, -5.387122981928607, 44.22651379012963, -31.684546879781806, 447652.9085156856, 0.4903626170118979, -0.08835579336808196, 0.8670281181227859, -0.7785277411099409, -0.2496140928027296, -0.2496140928027296, 18651.522449167518, -3360.717163883644, 32978.44054216358, -0.7785277411099409, -0.2496140928027296, -0.2496140928027296
6240,-4031.89155960633,-2784.859107707609,4736.96952494604,-5.085598797305838, -1.8568786716005405, -5.399074985579733, 44.09995303591748, -31.724459884506846, 447635.16109738086, 0.49220158292318433, -0.08866782715906217, 0.8659535889381152, -0.7785274874643028, -0.24961421794098915, -0.24961421794098915, 18698.06530457673, -3368.3695464543234, 32896.39310084143, -0.7785274874643028, -0.24961421794098915, -0.24961421794098915
