Tiempo,Roll_est,Pitch_est,Yaw_est,q0_real,q1_real,q2_real,q3_real,q0_est,q1_est,q2_est,q3_est,w0_est,w1_est,w2_est,w0_real,w1_real,w2_real,Roll_real,Pitch_real,Yaw_real,usx,usy,usz
3760,0.010031338409414533,0.058473382012618653,0.011962151509336653,-0.00020208461719590126,0.00029926888930910286,2.697074978827984e-05,0.9999999344362569,8.748666233711297e-05,0.0005102856318148133,0.0001043447809753499,0.9999998605334025,-4.960469120088031e-06,-5.399479245840521e-05,-1.1733748825437246e-05,0.00038043688084613665,0.00033635250376987623,0.00038701694667685644,-0.023156269673295763,0.03429431296006598,0.0030836903906501785,0.0063,0.015,0.0058
3762,0.03872716527146441,0.07254734553208843,0.017675870218881663,-0.00022961759626424517,0.00021946354478117897,-1.2964184124643376e-06,0.9999999495549144,0.00033786053822324033,0.0006331470659926001,0.00015403706672550169,0.9999997306237796,2.7517624700108243e-06,-6.656191719258873e-05,-2.9210958319569868e-05,0.00038085884361286417,0.0003203763314526682,0.00037282112678811664,-0.026312273071115763,0.025148635173094583,-0.00015433319150358492,0.026,0.018,0.0074
3764,0.0200772162351117,0.051003648493126684,0.008485497518708118,-0.0002781014202495585,0.0001144016720334142,-5.3051672553867515e-05,0.9999999533786876,0.00017517378629413095,0.00044510374966788823,7.397194373126021e-05,0.9999998828624671,-4.0435988597793676e-05,-9.967127689872983e-05,-5.671597948422556e-05,0.0009741595964183015,0.0009214606866378016,0.0009756665861700844,-0.03186877178435061,0.013107774801969885,-0.006082919515179414,0.0098,0.009,-0.00064
3766,-0.09094256829588782,-0.03844187805897024,-0.027201296326627728,-0.00035036570149716287,-1.132296814960557e-05,-0.00011053420907893155,0.9999999324489248,-0.0007937031053807107,-0.0003352801627592389,-0.0002376422363366584,0.9999996005743007,-0.00010685589127195093,-0.00015372622181888658,-5.936572980268685e-05,-9.877362621167389e-05,-0.00015298167967082852,-7.071058541308245e-05,-0.04014880912779951,-0.0013019543181809867,-0.012665831989581582,-0.072,-0.024,-0.022
3768,-0.06168142031155843,-0.02805115039580496,-0.018019189263187227,-0.00038008862076703044,-0.00012917316469544698,-0.00011094439771283409,0.9999999132691335,-0.0005383103799934553,-0.00024470778406664065,-0.00015737882735739596,0.9999998127859524,9.350859788132326e-06,-0.00010998146851556923,4.67502714801129e-05,-0.0004948036532951461,-0.0006167484820839744,-0.0004642549607376571,-0.043553307276899295,-0.014806985385239982,-0.012707664794608785,-0.041,-0.017,-0.0059
3770,-0.02216718310881473,-0.013483599546327331,-0.0014021084167575404,-0.0003329059826875652,-0.00021981327928188323,-5.408866276900871e-05,0.9999999189650695,-0.00019344660274423373,-0.00011766423413218969,-1.2258465892636068e-05,0.9999999742916347,8.29514769575559e-05,-7.272714408259818e-05,6.641475326216908e-05,0.0002434279893990972,8.974149561901053e-05,0.0002322146206403242,-0.038146856553564694,-0.025190808523940508,-0.006189718816001873,-0.0072,-0.0097,0.0057
3772,0.043523338502592115,0.019927704843702237,0.020839130900235384,-0.0002531248265994268,-0.00029018539834419117,-1.2275749427173634e-05,0.9999999257847787,0.0003797811329325992,0.00017397108577338498,0.00018178965665168194,0.9999998962264312,0.00012053194289077802,-3.528165796896636e-05,3.15397797754686e-05,9.790103716452085e-05,-4.876357461275876e-05,3.317048339683754e-05,-0.029005564276577217,-0.03325315267184498,-0.0013982802877854827,0.041,0.0038,0.015
3774,0.027138910734430248,-0.003934480133309441,0.011849246137106462,-0.00019693728371072863,-0.0003526552824607609,-3.250407484558926e-05,0.9999999178967183,0.00023683522060402308,-3.4310325802438585e-05,0.00010341230791261299,0.9999999660188866,5.027938703362142e-05,-4.6065746633698864e-05,-5.284197802781968e-05,0.0005248860859199789,0.00043415497765089065,0.00043678522230677436,-0.022566041181904938,-0.040412052179639654,-0.0037167347372395257,0.023,-0.0047,0.0017
3776,-0.020901105881430262,-0.04682167669323598,-0.011032826681621115,-0.00018535805958050762,-0.00041064222740635754,-9.729986643001853e-05,0.9999998937740379,-0.00018243587985499623,-0.00040857862867932387,-9.6354092450049e-05,0.999999895248266,-8.595494628868867e-06,-5.5921283908292894e-05,-7.080728090945515e-05,-0.0008224132804293905,-0.0008708237519958253,-0.0008870668486606522,-0.021235895862367706,-0.047058200027341957,-0.011141023797241748,-0.015,-0.019,-0.013
3778,0.04263684239340157,-0.004963141856242135,0.005102467360742505,-0.00018062918915155737,-0.0004497165918796909,-0.0001360137449345597,0.9999998733141641,0.0003720785604596822,-4.329501264761526e-05,4.454353979961462e-05,0.9999999288494773,4.239970907479659e-05,-3.7587520398722166e-06,1.6355511174038853e-06,-0.000998381209746712,-0.0010375152078906777,-0.0010206258950220296,-0.020691577293526234,-0.051536541095699204,-0.015576723104677536,0.033,-0.0019,0.0031
3780,0.012087974926340605,-0.02913349393747106,-0.006011094539577463,-0.00018961153543156306,-0.0004714268747545619,-0.00015080394789487053,0.9999998595311584,0.00010547414096240069,-0.00025424322493067107,-5.242987477711936e-05,0.9999999607433474,-2.0492057827602776e-05,-9.622983480743676e-06,-1.752413099517018e-05,-0.0010338821934153472,-0.001020217665854772,-0.0010232561564563606,-0.021719741916272864,-0.054024817612323785,-0.01727062190092649,0.0063,-0.01,-0.0052
3782,0.010055336629789023,-0.028643755953944115,-0.006052988350075492,-0.00022670127783276883,-0.00048171269629274224,-0.00015971937515813576,0.9999998455245531,8.773615915037939e-05,-0.0002499685569750403,-5.2800352093019456e-05,0.9999999635151041,-2.994108049181184e-05,7.149330268155449e-06,7.919023747391194e-06,-0.00014189478994103687,-0.0001019260038089487,-9.617963219217453e-05,-0.02596924524739086,-0.055204358083468165,-0.018289984221064086,0.004,-0.0087,-0.0027
